Quarter,OffTeam,Down,Distance,OffenseFormation,DefendersInTheBox,Week,StadiumType,Turf,GameWeather,Temperature,Humidity,WindSpeed,Type,DefTeam,Time Left in Quarter,Distance for TD,ScoreDifference,PosTeamHome,NumQB,NumRB,NumWR,NumTE,NumOL,NumDL,NumLB,NumDB,NumDOther
4,ATL,3,12,EMPTY,4.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,CAR,4.883333333333333,55,14.0,1,1,1,3,1,5,4,2,5,0
4,CAR,1,10,SHOTGUN,5.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,3.9333333333333336,96,-14.0,0,1,1,3,1,5,3,3,5,0
4,CAR,2,5,SHOTGUN,5.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,3.85,91,-14.0,0,1,1,3,1,5,3,3,5,0
4,CAR,1,10,SHOTGUN,4.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,3.3833333333333333,84,-14.0,0,1,1,3,1,5,4,2,5,0
4,CAR,1,10,SHOTGUN,4.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,2.8833333333333333,62,-14.0,0,1,1,3,1,5,4,2,5,0
4,CAR,1,10,SHOTGUN,6.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,2.5,51,-14.0,0,1,1,3,1,5,4,2,5,0
4,ATL,2,10,I_FORM,8.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,CAR,2.216666666666667,75,7.0,1,1,2,1,2,5,4,3,4,0
4,CAR,1,10,SHOTGUN,6.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,1.35,68,-7.0,0,1,1,3,1,5,3,3,5,0
4,CAR,1,10,SHOTGUN,6.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,0.9833333333333333,58,-7.0,0,1,1,3,1,5,3,3,5,0
4,CAR,2,10,SHOTGUN,5.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,0.8666666666666667,58,-7.0,0,1,1,3,1,5,3,3,5,0
4,CAR,3,6,SHOTGUN,5.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,0.43333333333333335,54,-7.0,0,1,1,3,1,5,3,3,5,0
4,CAR,1,10,SHOTGUN,6.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,0.31666666666666665,42,-7.0,0,1,1,3,1,5,3,3,5,0
4,CAR,2,10,EMPTY,6.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,0.18333333333333332,42,-7.0,0,1,1,3,1,5,3,3,5,0
4,CAR,1,15,SHOTGUN,4.0,2.0,Indoor,Turf,Indoor,68.0,0.0,5.0,pass,ATL,0.06666666666666667,31,-7.0,0,1,1,3,1,5,3,3,5,0
1,PIT,1,10,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,14.95,79,0.0,1,1,1,3,1,5,3,3,5,0
1,PIT,2,10,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,14.85,79,0.0,1,1,2,1,2,5,3,5,3,0
1,PIT,3,12,SHOTGUN,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,14.483333333333333,81,0.0,1,1,1,3,1,5,3,2,6,0
1,KC,2,15,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,13.166666666666666,15,0.0,0,1,1,3,1,5,2,4,5,0
1,PIT,2,13,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,12.433333333333334,78,-7.0,1,1,1,3,1,5,3,2,6,0
1,PIT,3,13,SHOTGUN,3.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,11.9,78,-7.0,1,1,1,3,1,5,2,3,6,0
1,KC,2,9,EMPTY,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,11.033333333333333,70,7.0,0,1,0,4,1,5,2,4,5,0
1,KC,1,10,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,10.383333333333333,60,7.0,0,1,1,3,1,5,2,4,5,0
1,KC,2,9,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,9.216666666666667,19,7.0,0,1,1,3,1,5,2,4,5,0
1,PIT,2,7,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,8.5,86,-14.0,1,1,1,3,1,5,3,3,5,0
1,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,7.9,72,-14.0,1,1,1,3,1,5,3,3,5,0
1,PIT,1,20,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,7.016666666666667,77,-14.0,1,1,1,3,1,5,3,3,5,0
1,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,6.416666666666667,55,-14.0,1,1,1,3,1,5,3,3,5,0
1,PIT,1,10,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,5.933333333333334,36,-14.0,1,1,1,3,1,5,3,3,5,0
1,PIT,2,5,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,5.333333333333333,31,-14.0,1,1,1,3,1,5,3,3,5,0
1,PIT,3,5,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,5.266666666666667,31,-14.0,1,1,1,3,1,5,3,3,5,0
1,KC,1,10,SINGLEBACK,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,5.066666666666666,61,14.0,0,1,1,2,2,5,3,4,4,0
1,KC,2,5,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,2.55,5,14.0,0,1,1,3,1,5,2,4,5,0
1,KC,3,5,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,2.4833333333333334,5,14.0,0,1,1,3,1,5,2,3,6,0
1,PIT,2,11,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,1.8333333333333335,82,-21.0,1,1,1,3,1,5,3,3,5,0
1,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,0.6666666666666666,76,-21.0,1,1,1,3,1,5,3,3,5,0
1,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,0.35,57,-21.0,1,1,1,3,1,5,3,3,5,0
2,PIT,1,5,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,15.0,40,-21.0,1,1,1,3,1,5,2,4,5,0
2,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,14.5,26,-21.0,1,1,1,3,1,5,2,4,5,0
2,KC,1,10,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,14.333333333333334,75,14.0,0,1,1,3,1,5,2,4,5,0
2,KC,2,6,I_FORM,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,13.716666666666667,71,14.0,0,1,2,1,2,5,3,4,4,0
2,PIT,1,10,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,12.133333333333333,85,-14.0,1,1,0,4,1,5,3,1,7,0
2,PIT,2,6,EMPTY,3.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,11.483333333333333,81,-14.0,1,1,0,4,1,5,3,1,7,0
2,PIT,2,4,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,10.216666666666667,61,-14.0,1,1,0,4,1,5,3,1,7,0
2,PIT,1,10,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,9.5,41,-14.0,1,1,0,4,1,5,4,1,6,0
2,PIT,2,1,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,8.783333333333333,32,-14.0,1,1,0,4,1,5,4,1,6,0
2,PIT,3,1,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,8.7,32,-14.0,1,1,1,3,1,5,4,2,5,0
2,PIT,1,10,EMPTY,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,8.05,26,-14.0,1,1,1,3,1,5,3,3,5,0
2,PIT,1,10,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,7.366666666666666,15,-14.0,1,1,1,3,1,5,2,4,5,0
2,PIT,2,10,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,7.283333333333333,15,-14.0,1,1,1,3,1,5,3,3,5,0
2,PIT,1,2,SHOTGUN,8.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,6.516666666666667,2,-14.0,1,1,1,3,1,5,4,3,4,0
2,KC,2,1,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,5.85,66,8.0,0,1,1,3,1,5,2,3,6,0
2,KC,3,12,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,3.4333333333333336,59,8.0,0,1,1,3,1,5,2,3,6,0
2,PIT,2,7,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,2.6333333333333333,87,-8.0,1,1,1,3,1,5,3,3,5,0
2,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,2.0166666666666666,80,-8.0,1,1,1,3,1,5,3,3,5,0
2,PIT,2,10,EMPTY,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,1.9666666666666668,80,-8.0,1,1,1,3,1,5,3,3,5,0
2,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,1.1,27,-8.0,1,1,1,3,1,5,3,3,5,0
2,PIT,2,7,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,0.7,24,-8.0,1,1,1,3,1,5,3,3,5,0
2,PIT,1,10,EMPTY,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,0.5666666666666667,14,-8.0,1,1,1,3,1,5,3,3,5,0
2,PIT,2,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,0.5,14,-8.0,1,1,1,3,1,5,3,3,5,0
2,PIT,3,10,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,0.4,14,-8.0,1,1,1,3,1,5,3,3,5,0
3,KC,1,10,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,15.0,75,0.0,0,1,1,3,1,5,2,3,6,0
3,KC,1,10,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,14.266666666666667,39,0.0,0,1,1,3,1,5,2,3,6,0
3,KC,2,10,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,14.183333333333334,39,0.0,0,1,0,4,1,5,2,3,6,0
3,KC,2,9,EMPTY,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,12.783333333333333,25,0.0,0,1,1,3,1,5,2,3,6,0
3,PIT,2,7,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,12.033333333333333,72,-7.0,1,1,1,3,1,5,3,3,5,0
3,PIT,2,9,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,10.75,56,-7.0,1,1,1,3,1,5,3,3,5,0
3,PIT,2,1,SINGLEBACK,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,9.733333333333333,26,-7.0,1,1,1,3,1,5,3,3,5,0
3,PIT,3,1,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,9.666666666666666,26,-7.0,1,1,1,3,1,5,3,3,5,0
3,PIT,1,10,SINGLEBACK,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,8.966666666666667,24,-7.0,1,1,1,2,2,5,4,3,4,0
3,PIT,2,10,I_FORM,8.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,8.866666666666667,24,-7.0,1,1,2,1,1,6,4,4,3,0
3,KC,1,10,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,7.2,75,0.0,0,1,1,3,1,5,2,3,6,0
3,KC,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,6.1,57,0.0,0,1,1,3,1,5,2,3,6,0
3,KC,2,4,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,5.433333333333334,51,0.0,0,1,1,3,1,5,2,3,6,0
3,KC,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,4.733333333333333,43,0.0,0,1,2,2,1,5,3,4,4,0
3,KC,1,10,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,3.966666666666667,12,0.0,0,1,1,3,1,5,2,4,5,0
3,KC,2,1,I_FORM,9.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,3.3166666666666664,3,0.0,0,1,2,1,2,5,3,4,4,0
3,PIT,1,10,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,3.25,75,-7.0,1,1,1,2,2,5,4,3,4,0
3,PIT,3,3,EMPTY,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,1.95,68,-7.0,1,1,0,4,1,5,4,2,5,0
3,KC,1,10,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,1.7666666666666666,65,7.0,0,1,1,3,1,5,2,3,6,0
4,KC,1,20,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,14.816666666666666,36,7.0,0,1,1,3,1,5,2,4,5,0
4,KC,2,13,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,13.783333333333333,29,7.0,0,1,0,4,1,5,2,3,6,0
4,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,13.7,75,-14.0,1,1,1,3,1,5,3,3,5,0
4,PIT,1,10,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,13.1,62,-14.0,1,1,1,3,1,5,3,3,5,0
4,PIT,2,8,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,12.55,60,-14.0,1,1,1,3,1,5,3,3,5,0
4,PIT,3,8,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,12.466666666666667,60,-14.0,1,1,1,3,1,5,3,2,6,0
4,KC,1,10,SINGLEBACK,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,12.233333333333333,99,14.0,0,1,1,3,1,5,3,4,4,0
4,PIT,1,10,EMPTY,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,11.833333333333334,70,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,2,10,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,11.766666666666667,70,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,11.266666666666667,59,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,2,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,11.2,59,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,3,20,SHOTGUN,3.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,10.55,69,-12.0,1,1,1,3,1,5,2,3,6,0
4,PIT,3,25,SHOTGUN,3.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,10.033333333333333,74,-12.0,1,1,1,3,1,5,2,3,6,0
4,KC,1,10,EMPTY,4.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,9.266666666666667,80,12.0,0,1,0,4,1,5,2,3,6,0
4,KC,3,2,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,8.433333333333334,72,12.0,0,1,1,3,1,5,2,3,6,0
4,KC,2,5,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,6.65,63,12.0,0,1,1,3,1,5,2,3,6,0
4,KC,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,PIT,5.166666666666667,36,12.0,0,1,1,3,1,5,2,3,6,0
4,PIT,1,10,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,5.05,66,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,4.866666666666667,20,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,2,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,4.816666666666666,20,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,3,3,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,4.116666666666666,13,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,4,3,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,4.033333333333333,13,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,1,6,EMPTY,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,3.466666666666667,6,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,2,6,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,3.4,6,-12.0,1,1,1,3,1,5,3,3,5,0
4,PIT,3,1,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,80.0,65.0,10.0,pass,KC,2.7666666666666666,1,-12.0,1,1,1,3,1,5,4,3,4,0
1,IND,1,10,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,15.0,75,0.0,0,1,1,3,1,5,2,4,5,0
1,IND,3,1,SINGLEBACK,7.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,12.55,53,0.0,0,1,1,3,1,5,2,4,5,0
1,IND,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,11.95,35,0.0,0,1,2,2,1,5,2,4,5,0
1,IND,3,2,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,11.183333333333334,27,0.0,0,1,1,2,2,5,3,4,4,0
1,IND,3,3,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,9.5,7,0.0,0,1,1,3,1,5,2,4,5,0
1,WAS,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,8.7,50,-7.0,1,1,1,3,1,5,4,2,5,0
1,WAS,3,5,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,7.333333333333333,45,-7.0,1,1,1,3,1,5,4,1,6,0
1,IND,3,6,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,5.216666666666667,86,7.0,0,1,1,2,2,5,2,4,5,0
1,WAS,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,4.966666666666667,62,-7.0,1,1,1,2,2,5,4,3,4,0
1,WAS,1,10,SINGLEBACK,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,2.55,52,-7.0,1,1,1,3,1,5,4,2,5,0
1,IND,1,12,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,0.95,97,7.0,0,1,1,3,1,5,2,4,5,0
1,IND,2,12,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,0.8833333333333333,97,7.0,0,1,1,1,3,5,3,4,4,0
1,IND,3,12,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,0.16666666666666666,97,7.0,0,1,1,3,1,5,2,4,5,0
2,IND,1,10,SINGLEBACK,8.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,15.0,75,7.0,0,1,1,2,2,5,3,4,4,0
2,IND,3,4,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,13.283333333333333,37,7.0,0,1,1,3,1,5,2,4,5,0
2,WAS,1,10,SINGLEBACK,7.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,13.15,58,-7.0,1,1,1,1,3,5,4,3,4,0
2,WAS,1,5,SINGLEBACK,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,12.483333333333333,32,-7.0,1,1,1,3,1,5,4,2,5,0
2,WAS,3,4,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,11.35,31,-7.0,1,1,1,3,1,5,4,1,6,0
2,IND,1,10,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,11.2,75,4.0,0,1,1,2,2,5,3,4,4,0
2,IND,2,4,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,10.75,69,4.0,0,1,1,2,2,5,3,4,4,0
2,IND,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,9.466666666666667,27,4.0,0,1,1,3,1,5,2,4,5,0
2,WAS,2,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,6.233333333333333,75,-11.0,1,1,1,3,1,5,4,2,5,0
2,WAS,3,6,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,5.65,71,-11.0,1,1,1,3,1,5,4,1,6,0
2,IND,1,10,SHOTGUN,7.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,5.433333333333334,72,11.0,0,1,1,2,2,5,3,4,4,0
2,IND,3,12,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,4.7,74,11.0,0,1,1,2,2,5,2,4,5,0
2,WAS,2,6,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,3.7333333333333334,71,-11.0,1,1,1,3,1,5,4,2,5,0
2,WAS,2,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,2.1666666666666665,63,-11.0,1,1,1,3,1,5,4,2,5,0
2,WAS,3,15,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,2.1,68,-11.0,1,1,1,3,1,5,4,1,6,0
2,IND,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,1.8666666666666667,60,11.0,0,1,1,2,2,5,3,4,4,0
2,IND,2,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,1.7833333333333332,60,11.0,0,1,1,2,2,5,3,4,4,0
2,IND,3,12,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,1.15,62,11.0,0,1,1,2,2,5,2,4,5,0
2,WAS,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,0.9166666666666666,85,-11.0,1,1,1,3,1,5,4,2,5,0
2,WAS,2,1,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,0.6,76,-11.0,1,1,1,3,1,5,4,2,5,0
2,WAS,3,1,SHOTGUN,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,0.48333333333333334,76,-11.0,1,1,1,3,1,5,4,1,6,0
2,WAS,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,0.35,42,-11.0,1,1,1,3,1,5,4,1,6,0
3,WAS,2,16,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,13.95,97,-11.0,1,1,1,3,1,5,4,2,5,0
3,WAS,3,10,EMPTY,5.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,13.266666666666667,91,-11.0,1,1,1,3,1,5,4,1,6,0
3,WAS,2,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,12.133333333333333,77,-11.0,1,1,1,3,1,5,4,2,5,0
3,WAS,2,5,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,10.966666666666667,53,-11.0,1,1,1,3,1,5,4,2,5,0
3,WAS,3,5,EMPTY,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,10.866666666666667,53,-11.0,1,1,1,3,1,5,4,1,6,0
3,IND,1,10,PISTOL,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,10.633333333333333,78,11.0,0,1,2,2,1,5,2,4,5,0
3,IND,3,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,WAS,9.433333333333334,78,11.0,0,1,1,3,1,5,2,4,5,0
3,WAS,2,11,EMPTY,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,8.533333333333333,30,-11.0,1,1,1,3,1,5,4,2,5,0
3,WAS,3,7,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,7.833333333333333,26,-11.0,1,1,1,3,1,5,4,1,6,0
3,WAS,1,10,SHOTGUN,6.0,2.0,Outdoor,Grass,Cloudy,71.0,88.0,5.0,pass,IND,7.183333333333334,15,-11.0,1,1,1,3,1,5,4,2,5,0
